,hora,comuna,tipo_calle,calle,longitud,latutid,victima,FECHA ,SEXO,EDAD_VICTIMA
22849,21:30:00,10,CALLE,MERCEDES,-58.491143424808,-34.622518070946,MOTO,2021-07-15,Varon,44
22850,13:15:00,8,AVENIDA,"ROCA, CNEL. AV.",-58.470645562388,-34.698437563922,MOTO,2021-07-15,Varon,41
22854,08:00:00,1,AVENIDA,INDEPENDENCIA AV.,-58.381136675759,-34.617653238781,PEATON,2021-07-16,Varon,43
22855,09:20:00,10,GRAL PAZ,"PAZ, GRAL. AV.",-58.5288186392,-34.634585874848,MOTO,2021-07-16,Varon,41
22856,10:25:00,15,CALLE,THAMES,-58.436218854784,-34.591118839495,MOTO,2021-07-16,Varon,30
22857,11:45:00,4,CALLE,BRASIL,-58.396260947598,-34.630365659915,TRANSPORTE PUBLICO,2021-07-16,Varon,89
22858,11:45:00,4,CALLE,BRASIL,-58.396260947598,-34.630365659915,TRANSPORTE PUBLICO,2021-07-16,Mujer,62
22860,14:35:00,9,AVENIDA,ESCALADA AV.,-58.472872636959,-34.662283787599,MOTO,2021-07-16,Varon,27
22861,14:05:00,9,AVENIDA,RIVADAVIA AV.,-58.519754654792,-34.639008425486,PEATON,2021-07-16,Mujer,40
22862,14:50:00,7,CALLE,BALBASTRO,-58.442495196051,-34.639592030243,AUTO,2021-07-16,Varon,17
22863,17:01:00,12,CALLE,NAZCA,-58.500799524268,-34.587823991535,MOTO,2021-07-16,Varon,33
22865,16:15:00,8,AVENIDA,"ROCA, CNEL. AV.",-58.441203439986,-34.667632391925,CAMIONETA,2021-07-16,Varon,29
22866,16:15:00,8,AVENIDA,"ROCA, CNEL. AV.",-58.441203439986,-34.667632391925,CAMIONETA,2021-07-16,Mujer,27
22870,16:20:00,3,CALLE,SAAVEDRA,-58.403073483454,-34.610932958389,PEATON,2021-07-16,Varon,46
22871,16:40:00,1,CALLE,"IRIGOYEN, BERNARDO DE",-58.379476408209,-34.624050892656,MOTO,2021-07-16,Varon,45
22872,15:45:00,14,CALLE,"SALGUERO, JERONIMO",-58.417186482655,-34.590277155218,MOTO,2021-07-16,Varon,40
22873,17:30:00,7,AVENIDA,DIRECTORIO AV.,-58.471302695173,-34.636654024221,PEATON,2021-07-16,Mujer,16
22874,17:35:00,4,CALLE,BARCO CENTENERA DEL,-58.419051479469,-34.654867425371,MOTO,2021-07-16,Varon,47
22875,19:30:00,2,AVENIDA,CALLAO AV.,-58.393357813969,-34.594315928687,MOTO,2021-07-16,Varon,33
22876,19:30:00,1,AVENIDA,"CASTILLO, RAMON S., PRES. AV.",-58.385203502902,-34.578463408912,TRANSPORTE PUBLICO,2021-07-16,Mujer,59
22877,19:40:00,9,AVENIDA,"PERON, EVA AV.",-58.478817125698,-34.657842829992,MOTO,2021-07-16,Varon,65
22878,19:30:00,14,CALLE,ARAOZ,-58.413405814963,-34.584657737121,MOTO,2021-07-16,Varon,25
22881,23:29:00,14,AVENIDA,"VEGA, NICETO, CNEL. AV.",-58.43927978669,-34.586761384246,MOTO,2021-07-16,Mujer,29
22882,01:42:00,13,AVENIDA,"LUGONES, LEOPOLDO AV.",-58.450044196176,-34.543463088325,CAMIONETA,2021-07-17,Varon,20
22883,12:10:00,1,CALLE,"GUEVARA, TRINIDAD",-58.36724266285,-34.602745425872,MOTO,2021-07-17,Varon,57
22886,13:40:00,15,CALLE,FRAGA,-58.449883203143,-34.585917009598,MOTO,2021-07-17,Varon,41
22887,13:50:00,4,AVENIDA,LA PLATA AV.,-58.41988927419,-34.646003554592,PEATON,2021-07-17,Varon,57
22888,15:28:00,9,AVENIDA,DE LOS CORRALES AV.,-58.508775218216,-34.669777099202,TRANSPORTE PUBLICO,2021-07-17,Varon,5
22889,13:00:00,14,AVENIDA,SANTA FE AV.,-58.423613878452,-34.579879916628,AUTO,2021-07-17,Mujer,65
22890,16:20:00,8,AVENIDA,ESCALADA AV.,-58.461706747955,-34.671500452418,MOTO,2021-07-17,Varon,36
22891,17:00:00,7,AVENIDA,VERNET AV.,-58.426935702527,-34.632608474001,CAMIONETA,2021-07-17,Mujer,5
22892,17:00:00,7,AVENIDA,VERNET AV.,-58.426935702527,-34.632608474001,CAMIONETA,2021-07-17,Varon,64
22893,20:45:00,8,CALLE,RIO NEGRO,-58.481396301055,-34.681577006861,MOTO,2021-07-17,Varon,29
22894,20:45:00,8,CALLE,RIO NEGRO,-58.481396301055,-34.681577006861,MOTO,2021-07-17,Varon,25
22895,20:20:00,11,CALLE,CERVANTES,-58.521943006869,-34.612067655778,MOTO,2021-07-17,Mujer,32
22896,21:00:00,1,CALLE,REPUBLICA BOLIVARIANA DE VENEZUELA,-58.374840765463,-34.614008717099,PEATON,2021-07-17,Mujer,26
22898,22:50:00,11,AVENIDA,"BEIRO, FRANCISCO AV.",-58.514273276603,-34.607382726744,MOTO,2021-07-17,Varon,30
22899,23:06:00,6,AVENIDA,"GOYENA, PEDRO AV.",-58.44550380617,-34.627180919284,MOTO,2021-07-17,Varon,24
22900,23:30:00,11,CALLE,NAVARRO,-58.524603654224,-34.612842696212,MOTO,2021-07-17,Varon,38
22901,13:30:00,5,AVENIDA,RIVADAVIA AV.,-58.417342085431,-34.610941599504,PEATON,2021-07-17,Mujer,72
22904,13:30:00,12,GRAL PAZ,"PAZ, GRAL. AV.",-58.500738109269,-34.5497951022,AUTO,2021-07-18,Varon,37
22905,13:30:00,12,GRAL PAZ,"PAZ, GRAL. AV.",-58.500738109269,-34.5497951022,AUTO,2021-07-18,Varon,35
22906,14:10:00,9,CALLE,ALBARIÃ‘O,-58.499042740763,-34.648414360221,TAXI,2021-07-18,Varon,56
22907,14:10:00,9,CALLE,ALBARIÃ‘O,-58.499042740763,-34.648414360221,TAXI,2021-07-18,Mujer,45
22908,14:10:00,9,CALLE,ALBARIÃ‘O,-58.499042740763,-34.648414360221,TAXI,2021-07-18,Mujer,19
22909,06:40:00,3,CALLE,VIAMONTE,-58.39981040905,-34.60111549643,AUTO,2021-07-18,Mujer,39
22912,16:00:00,4,AVENIDA,"IRIARTE, GRAL. AV.",-58.394268997667,-34.651673496919,AUTO,2021-07-18,Mujer,17
22914,20:00:00,3,AVENIDA,INDEPENDENCIA AV.,-58.400042169631,-34.618602476232,MOTO,2021-07-18,Varon,27
22917,22:30:00,9,AVENIDA,OLIVERA AV.,-58.482405456438,-34.650888372387,MOTO,2021-07-18,Mujer,33
22918,22:30:00,9,AVENIDA,OLIVERA AV.,-58.482405456438,-34.650888372387,MOTO,2021-07-18,Mujer,30
22919,22:30:00,9,AVENIDA,OLIVERA AV.,-58.482405456438,-34.650888372387,MOTO,2021-07-18,Varon,23
22921,23:50:00,11,CALLE,LASCANO,-58.489591717089,-34.609573176522,AUTO,2021-07-18,Varon,31
22922,16:00:00,1,CALLE,"MITRE, BARTOLOME",-58.389270816025,-34.607815077118,TRANSPORTE PUBLICO,2021-07-18,Varon,5
22923,16:00:00,1,CALLE,"MITRE, BARTOLOME",-58.389270816025,-34.607815077118,TRANSPORTE PUBLICO,2021-07-18,Mujer,41
22924,02:00:00,14,AVENIDA,"BULLRICH, INT. AV.",-58.425086660051,-34.575234587113,PEATON,2021-07-19,Mujer,31
22926,05:40:00,1,CALLE,CERRITO,-58.381974301305,-34.608457201269,PEATON,2021-07-19,Varon,23
22927,08:30:00,4,AVENIDA,SAENZ AV.,-58.416512816459,-34.65199991855,PEATON,2021-07-19,Varon,62
22928,10:00:00,7,AVENIDA,NAZCA AV.,-58.473566746127,-34.622457895281,MOTO,2021-07-19,Mujer,20
22929,10:00:00,3,CALLE,MATHEU,-58.400132749628,-34.617551242575,TAXI,2021-07-19,Mujer,41
22930,11:20:00,9,CALLE,TONELERO,-58.516505617255,-34.643115696251,CAMIONETA,2021-07-19,Varon,38
22931,11:50:00,9,AVENIDA,DIRECTORIO AV.,-58.503861820663,-34.660759904065,AUTO,2021-07-19,Varon,40
22934,13:30:00,9,GRAL PAZ,"PAZ, GRAL. AV.",-58.528819730929,-34.643878159067,MIXTO,2021-07-19,Varon,53
22935,13:30:00,9,GRAL PAZ,"PAZ, GRAL. AV.",-58.528819730929,-34.643878159067,MIXTO,2021-07-19,Varon,51
22936,14:30:00,2,AVENIDA,DEL LIBERTADOR AV.,-58.391722021172,-34.584756384741,MOTO,2021-07-19,Varon,52
22938,14:50:00,9,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",-58.499421413464,-34.648763406178,MOTO,2021-07-19,Mujer,22
22939,14:05:00,4,CALLE,LA RIOJA,-58.405468047255,-34.636468779959,PEATON,2021-07-19,Mujer,40
22940,15:26:00,13,CALLE,AMENABAR,-58.457988714237,-34.563503248492,MOTO,2021-07-19,Varon,44
22941,14:40:00,14,AVENIDA,LAS HERAS GENERAL AV.,-58.402046986677,-34.583426909032,PEATON,2021-07-19,Varon,73
22942,15:20:00,8,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",-58.455548507141,-34.670385698235,TRANSPORTE PUBLICO,2021-07-19,Mujer,44
22943,16:40:00,13,CALLE,MONROE,-58.448740583326,-34.551655113564,MOTO,2021-07-19,Varon,49
22947,22:40:00,10,CALLE,IRIGOYEN,-58.505035952146,-34.637217855254,MOTO,2021-07-19,Varon,29
22948,22:49:00,5,CALLE,YATAY,-58.428573174401,-34.602419063834,MOTO,2021-07-19,Varon,26
22949,17:00:00,4,CALLE,BRASIL,-58.409349555487,-34.634718673934,MOTO,2021-07-19,Varon,24
22950,23:30:00,2,AVENIDA,PUEYRREDON AV.,-58.393320123809,-34.585540353597,MOTO,2021-07-19,Varon,27
22951,05:00:00,8,AVENIDA,27 DE FEBRERO AV.,-58.436059023656,-34.673902607933,AUTO,2021-07-20,Varon,34
22952,08:30:00,9,CALLE,MONTIEL,-58.521284083866,-34.654686841837,PEATON,2021-07-20,Mujer,38
22954,10:10:00,8,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",-58.47743936474,-34.689732961659,PEATON,2021-07-20,Mujer,30
22955,12:15:00,1,CALLE,COCHABAMBA,-58.366360619975,-34.622507964985,MOTO,2021-07-20,Varon,32
22956,14:00:00,15,AVENIDA,CORDOBA AV.,-58.43006129739,-34.594301955974,MOTO,2021-07-20,Varon,35
22957,11:50:00,6,CALLE,"MARECHAL, LEOPOLDO",-58.437493009465,-34.608572516404,TRANSPORTE PUBLICO,2021-07-20,Mujer,72
22958,13:20:00,13,CALLE,ECHEVERRIA,-58.455873268431,-34.562989391987,MONOPATIN,2021-07-20,Varon,45
22959,14:00:00,7,CALLE,MORON,-58.475361220118,-34.624923285923,MOTO,2021-07-20,Varon,47
22960,13:50:00,2,AVENIDA,CORDOBA AV.,-58.410296752593,-34.598092145443,MOTO,2021-07-20,Varon,41
22961,15:15:00,7,CALLE,"MITRE, EMILIO",-58.436608957375,-34.64151295953,AUTO,2021-07-20,Varon,51
22962,18:15:00,11,AVENIDA,SAN MARTIN AV.,-58.486390250632,-34.597699083349,PEATON,2021-07-20,Mujer,21
22963,23:05:00,3,AVENIDA,RIVADAVIA AV.,-58.397533326853,-34.609757186077,PEATON,2021-07-20,Mujer,25
22964,13:00:00,10,CALLE,MORON,-58.477609148326,-34.625511500342,MOTO,2021-07-20,Varon,49
22965,20:00:00,7,CALLE,"ALVAREZ, DONATO, TTE. GRAL.",-58.455558328749,-34.622337761347,TRANSPORTE PUBLICO,2021-07-20,Varon,29
22966,14:30:00,6,AVENIDA,DIAZ VELEZ AV.,-58.432109676653,-34.608740392927,MOTO,2021-07-20,Varon,25
22967,18:30:00,3,AVENIDA,CALLAO AV.,-58.391959161626,-34.609234203568,AUTO,2021-07-20,Varon,26
22968,23:15:00,13,CALLE,MIGUELETES,-58.442582852109,-34.56081408023,PEATON,2021-07-20,Varon,49
22970,01:07:00,9,CALLE,LARRAYA,-58.489804925011,-34.660717784036,MOTO,2021-07-21,Varon,26
22971,02:15:00,5,CALLE,"MITRE, BARTOLOME",-58.417408178554,-34.609554492638,TAXI,2021-07-21,Varon,51
22973,02:30:00,13,CALLE,"GUIRALDES, INT.",-58.438349102752,-34.546124999798,AUTO,2021-07-21,Mujer,28
22974,02:20:00,6,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",-58.430760762017,-34.622544232993,AUTO,2021-07-21,Varon,33
22975,05:20:00,12,CALLE,NAZCA,-58.502186874288,-34.586284868298,PEATON,2021-07-21,Varon,21
22976,07:00:00,14,AVENIDA,LAS HERAS GENERAL AV.,-58.410191617071,-34.582236477762,MOTO,2021-07-21,Mujer,49
22977,06:00:00,4,AVENIDA,"MONTES DE OCA, MANUEL AV.",-58.37473282333,-34.637846153805,MOTO,2021-07-21,Varon,42
22978,09:20:00,2,CALLE,"ALVEAR, MARCELO T. DE",-58.387328624588,-34.596892053171,PEATON,2021-07-21,Varon,40
22980,11:10:00,11,CALLE,SAN NICOLAS,-58.489752267397,-34.61781987258,MOTO,2021-07-21,Varon,21
22983,00:00:00,7,AVENIDA,"MORENO, JOSE MARIA AV.",-58.432351192784,-34.634832084623,MOTO,2021-07-21,Varon,19
22984,14:43:00,11,CALLE,GALICIA,-58.462257697584,-34.611285396516,PEATON,2021-07-21,Mujer,72
22985,16:20:00,4,CALLE,PALOS,-58.363275838858,-34.634042683729,MOTO,2021-07-21,Varon,25
22986,17:00:00,7,CALLE,NEUQUEN,-58.469796635283,-34.619914847027,MOTO,2021-07-21,Mujer,39
22987,15:20:00,1,CALLE,CHILE,-58.381183670904,-34.616468396611,MOTO,2021-07-21,Varon,37
22989,21:00:00,5,AVENIDA,"GARAY, JUAN DE AV.",-58.415957957274,-34.631379624165,MOTO,2021-07-21,Mujer,30
22990,23:50:00,5,AVENIDA,CASTRO BARROS AV.,-58.421011444072,-34.611479483144,MOTO,2021-07-21,Varon,18
22991,21:00:00,7,AVENIDA,"PERON, EVA AV.",-58.439431278113,-34.629000606211,MOTO,2021-07-21,Varon,34
22992,21:00:00,7,AVENIDA,"PERON, EVA AV.",-58.439431278113,-34.629000606211,MOTO,2021-07-21,Varon,30
22994,01:30:00,14,CALLE,"RAVIGNANI, EMILIO, DR.",-58.437200430821,-34.579836957547,MOTO,2021-07-22,Varon,21
22995,06:30:00,3,AVENIDA,SAN JUAN AV.,-58.410369755794,-34.624770213722,AUTO,2021-07-22,Mujer,33
22996,09:00:00,10,GRAL PAZ,"PAZ, GRAL. AV.",-58.529694322839,-34.62891057487,MOTO,2021-07-22,Varon,22
22997,11:10:00,2,CALLE,SOLER,-58.411622426119,-34.596255360965,MOTO,2021-07-22,Varon,50
22998,12:53:00,11,AVENIDA,NAZCA AV.,-58.485158051252,-34.606914226716,MOTO,2021-07-22,Varon,33
22999,12:50:00,11,AVENIDA,"BEIRO, FRANCISCO AV.",-58.502213248637,-34.59993473444,MOTO,2021-07-22,Varon,61
23000,14:55:00,10,GRAL PAZ,"PAZ, GRAL. AV.",-58.529913785089,-34.625715138994,MOTO,2021-07-22,Varon,49
23001,16:50:00,13,AVENIDA,DEL LIBERTADOR AV.,-58.445235955005,-34.559538557932,AUTO,2021-07-22,Mujer,43
23003,17:17:00,10,CALLE,NAZARRE,-58.519863359068,-34.61889858443,MOTO,2021-07-22,Varon,44
23004,18:30:00,8,AVENIDA,RIESTRA AV.,-58.475083877517,-34.676712119526,PEATON,2021-07-22,Varon,51
23005,17:00:00,3,CALLE,AZCUENAGA,-58.400892187842,-34.606868272407,MOTO,2021-07-22,Varon,33
23006,21:30:00,3,CALLE,COMBATE DE LOS POZOS,-58.392162616784,-34.627262249541,MOTO,2021-07-22,Mujer,28
23007,19:36:00,13,AVENIDA,CABILDO AV.,-58.466849339228,-34.550940366483,MOTO,2021-07-22,Varon,25
23010,22:20:00,14,CALLE,ARMENIA,-58.422291060734,-34.586157270028,PEATON,2021-07-22,Mujer,65
23011,22:20:00,14,CALLE,ARMENIA,-58.422291060734,-34.586157270028,PEATON,2021-07-22,Mujer,19
23012,12:35:00,10,CALLE,IRIGOYEN,-58.509085011365,-34.634063766655,AUTO,2021-07-23,Varon,68
23013,12:35:00,10,CALLE,IRIGOYEN,-58.509085011365,-34.634063766655,AUTO,2021-07-23,Varon,51
23015,10:00:00,3,AVENIDA,SAN JUAN AV.,-58.400424056041,-34.623561746559,AUTO,2021-07-23,Varon,35
23016,07:30:00,5,CALLE,CASTRO,-58.420524376254,-34.622827343922,MOTO,2021-07-23,Varon,43
23017,11:36:00,4,CALLE,FOURNIER,-58.418164274069,-34.651393734729,MOTO,2021-07-23,Mujer,28
23018,12:20:00,15,CALLE,NAZCA,-58.494278939729,-34.595030872358,MOTO,2021-07-23,Varon,34
23019,12:20:00,15,CALLE,NAZCA,-58.494278939729,-34.595030872358,MOTO,2021-07-23,Varon,25
23020,11:30:00,11,CALLE,"CARRANZA, ADOLFO P.",-58.480476107005,-34.605828833159,CAMIONETA,2021-07-23,Varon,45
23022,13:15:00,5,CALLE,CASTRO BARROS,-58.41826550365,-34.628239760711,MOTO,2021-07-23,Varon,39
23024,15:00:00,7,AVENIDA,DIRECTORIO AV.,-58.438513285954,-34.628888692456,MOTO,2021-07-23,Varon,34
23025,14:00:00,11,AVENIDA,SAN MARTIN AV.,-58.512432152311,-34.591258302004,MOTO,2021-07-23,Varon,25
23027,14:00:00,14,CALLE,BONPLAND,-58.431958723509,-34.578649293221,PEATON,2021-07-23,Mujer,44
23028,18:30:00,7,AVENIDA,RIVADAVIA AV.,-58.45885438145,-34.627547703895,MOTO,2021-07-23,Varon,42
23029,17:00:00,10,AVENIDA,SEGUROLA AV.,-58.484730737071,-34.632071795369,MOTO,2021-07-23,Varon,61
23032,19:15:00,15,AVENIDA,"BEIRO, FRANCISCO AV.",-58.487458227315,-34.590832343201,MOTO,2021-07-23,Varon,25
23035,22:30:00,3,CALLE,RINCON,-58.396377496254,-34.612438269179,MOTO,2021-07-23,Varon,34
23036,23:00:00,14,CALLE,FITZ ROY,-58.435674701005,-34.583859554595,MOTO,2021-07-23,Varon,36
23037,23:00:00,14,AVENIDA,LAS HERAS GENERAL AV.,-58.406175269075,-34.583458982072,MOVIL,2021-07-23,Varon,50
23038,23:00:00,14,AVENIDA,LAS HERAS GENERAL AV.,-58.406175269075,-34.583458982072,MOVIL,2021-07-23,Mujer,69
23040,01:59:00,2,AVENIDA,SANTA FE AV.,-58.395715855006,-34.595947507153,MOTO,2021-07-24,Mujer,23
23041,05:00:00,6,CALLE,PUAN,-58.446897651399,-34.628363134609,AUTO,2021-07-24,Varon,48
23042,07:10:00,15,AVENIDA,SAN MARTIN AV.,-58.490185435714,-34.597249906886,AUTO,2021-07-24,Mujer,38
23043,12:30:00,8,CALLE,SAN PEDRITO,-58.434378914985,-34.666054726594,CAMIONETA,2021-07-24,Varon,44
23044,12:30:00,8,CALLE,SAN PEDRITO,-58.434378914985,-34.666054726594,CAMIONETA,2021-07-24,Varon,9
23045,12:30:00,8,CALLE,SAN PEDRITO,-58.434378914985,-34.666054726594,CAMIONETA,2021-07-24,Mujer,7
23046,12:30:00,8,CALLE,SAN PEDRITO,-58.434378914985,-34.666054726594,CAMIONETA,2021-07-24,Mujer,80
23047,12:20:00,10,CALLE,MOZART,-58.490877777162,-34.642758547552,MOTO,2021-07-24,Varon,27
23048,12:20:00,10,CALLE,MOZART,-58.490877777162,-34.642758547552,MOTO,2021-07-24,Mujer,27
23049,15:00:00,9,CALLE,GARZON EUGENIO GENERAL,-58.47355349432,-34.640923472291,TAXI,2021-07-24,Varon,50
23052,21:05:00,7,CALLE,"ARANGUREN, JUAN F., DR.",-58.465659791487,-34.623040790909,AUTO,2021-07-24,Mujer,44
23053,22:06:00,12,AVENIDA,GARCIA DEL RIO AV.,-58.470026542801,-34.548528512943,MOTO,2021-07-24,Mujer,21
23054,23:55:00,14,CALLE,GODOY CRUZ,-58.428886715614,-34.582494941562,MOTO,2021-07-24,Varon,39
23055,16:15:00,1,AVENIDA,DEL LIBERTADOR AV.,-58.373842227962,-34.593567768001,MOTO,2021-07-24,Varon,41
23058,01:11:00,13,CALLE,MENDOZA,-58.453790594328,-34.558881762848,MOTO,2021-07-25,Varon,30
23059,00:47:00,1,CALLE,CONSTITUCION,-58.382930322634,-34.624680853939,AUTO,2021-07-25,Mujer,20
23060,00:05:00,5,AVENIDA,DIAZ VELEZ AV.,-58.416067343411,-34.608535445598,MOTO,2021-07-25,Varon,23
23062,06:42:00,12,AVENIDA,CABILDO AV.,-58.468848352084,-34.548114644476,TRANSPORTE PUBLICO,2021-07-25,Mujer,43
23063,10:32:00,9,CALLE,FONROUGE,-58.493836485614,-34.656286815043,MOTO,2021-07-25,Varon,29
23067,11:15:00,9,CALLE,CAAGUAZU,-58.525659402864,-34.653334181062,MOTO,2021-07-25,Mujer,61
23068,12:00:00,2,CALLE,ARENALES,-58.408080470119,-34.589351723354,MOTO,2021-07-25,Varon,22
23072,14:50:00,10,GRAL PAZ,"PAZ, GRAL. AV.",-58.529944790703,-34.625070959963,AUTO,2021-07-25,Varon,36
23074,16:35:00,14,AVENIDA,HONDURAS AV.,-58.418295592218,-34.594116772592,MOTO,2021-07-25,Varon,25
23075,16:35:00,14,AVENIDA,HONDURAS AV.,-58.418295592218,-34.594116772592,MOTO,2021-07-25,Varon,27
23076,16:30:00,5,CALLE,GALLO,-58.412126587502,-34.599295550968,PEATON,2021-07-25,Mujer,38
23078,21:00:00,14,CALLE,PARAGUAY,-58.426396111412,-34.58301359412,MOTO,2021-07-25,Mujer,34
23079,09:30:00,11,CALLE,TRES ARROYOS,-58.476618113689,-34.617446022824,MOTO,2021-07-25,Mujer,20
23081,02:30:00,3,AVENIDA,RIVADAVIA AV.,-58.394867072815,-34.609386957646,AUTO,2021-07-25,Mujer,28
23087,10:35:00,10,CALLE,BAHIA BLANCA,-58.489330839639,-34.621004227795,MOTO,2021-07-26,Varon,43
23088,12:30:00,15,CALLE,CORDOBA,-58.451038233416,-34.582147428062,MOTO,2021-07-26,Varon,48
23089,03:00:00,4,AVENIDA,CASEROS AV.,-58.398908460349,-34.635915591737,MOVIL,2021-07-26,Varon,40
23092,07:30:00,11,AVENIDA,NAZCA AV.,-58.477360494787,-34.616841359264,PEATON,2021-07-26,Varon,22
23094,11:20:00,8,CALLE,VARELA,-58.431060738321,-34.662976696259,MOTO,2021-07-26,Varon,48
23095,14:45:00,6,AVENIDA,DIAZ VELEZ AV.,-58.440120920526,-34.608797319554,MOTO,2021-07-26,Varon,40
23097,19:30:00,10,CALLE,BERMUDEZ,-58.503490576112,-34.624031687685,AUTO,2021-07-26,Mujer,41
23098,21:00:00,11,GRAL PAZ,"PAZ, GRAL. AV.",-58.520586930264,-34.595079828127,AUTO,2021-07-26,Varon,44
23100,20:30:00,13,AVENIDA,CABILDO AV.,-58.461810324483,-34.556549418851,AUTO,2021-07-26,Mujer,32
23101,07:20:00,5,CALLE,CONSTITUCION,-58.419438563728,-34.628240864551,CAMIONETA,2021-07-26,Mujer,22
23102,07:20:00,5,CALLE,CONSTITUCION,-58.419438563728,-34.628240864551,CAMIONETA,2021-07-26,Mujer,3
23103,20:10:00,1,AVENIDA,9 DE JULIO AV.,-58.381136675759,-34.617653238781,PEATON,2021-07-26,Mujer,15
23104,13:35:00,3,AVENIDA,"GARAY, JUAN DE AV.",-58.392162616784,-34.627262249541,TRANSPORTE PUBLICO,2021-07-26,Varon,25
23105,13:35:00,3,AVENIDA,"GARAY, JUAN DE AV.",-58.392162616784,-34.627262249541,TRANSPORTE PUBLICO,2021-07-26,Varon,35
23106,20:30:00,2,AVENIDA,SANTA FE AV.,-58.391893998644,-34.596017434869,MOTO,2021-07-26,Varon,23
23108,06:08:00,9,AVENIDA,"DELLEPIANE, LUIS, TTE. GRAL.",-58.469211019686,-34.653986607439,MOTO,2021-07-27,Varon,28
23109,08:50:00,8,CALLE,"VILLEGAS, CONRADO, GRAL.",-58.465304069949,-34.681152738189,PEATON,2021-07-27,Mujer,68
23110,09:50:00,1,CALLE,LIBERTAD,-58.383651145626,-34.601680999528,AUTO,2021-07-27,Varon,50
23111,10:50:00,7,AVENIDA,"PERON, EVA AV.",-58.456839200782,-34.641114085974,PEATON,2021-07-27,Varon,6
23112,11:00:00,9,CALLE,BARRAGAN,-58.522561095544,-34.63885188144,MOTO,2021-07-27,Varon,32
23113,13:00:00,1,AVENIDA,SANTA FE AV.,-58.384303708703,-34.595591850161,TRANSPORTE PUBLICO,2021-07-27,Mujer,79
23117,11:10:00,12,GRAL PAZ,"PAZ, GRAL. AV.",-58.500738109269,-34.5497951022,AUTO,2021-07-27,Mujer,44
23118,13:50:00,7,AVENIDA,DIRECTORIO AV.,-58.454378608686,-34.631499402264,MOTO,2021-07-27,Varon,23
23119,14:50:00,4,AVENIDA,SAENZ AV.,-58.416284774602,-34.648424295498,MOTO,2021-07-27,Varon,51
23120,17:00:00,1,AVENIDA,"ALEM, LEANDRO N. AV.",-58.372446800024,-34.596142284434,PEATON,2021-07-27,Mujer,59
23123,19:55:00,2,CALLE,SOLER,-58.411622426119,-34.596255360965,PEATON,2021-07-27,Varon,56
23127,12:03:00,4,CALLE,PINZON,-58.368181430729,-34.636299938852,AUTO,2021-07-27,Varon,28
23129,07:10:00,8,CALLE,PERGAMINO,-58.432848091447,-34.670515436798,MOTO,2021-07-28,Varon,60
23131,07:40:00,11,GRAL PAZ,"PAZ, GRAL. AV.",-58.523078075582,-34.599826013422,MOTO,2021-07-28,Mujer,35
23132,08:45:00,12,AVENIDA,"BALBIN, RICARDO, DR. AV.",-58.500738109269,-34.5497951022,TRANSPORTE PUBLICO,2021-07-28,Mujer,43
23134,09:00:00,9,GRAL PAZ,"PAZ, GRAL. AV.",-58.502517906284,-34.674503135662,MOTO,2021-07-28,Varon,28
23135,10:00:00,7,AVENIDA,BOYACA AV.,-58.456848765578,-34.626100528346,PEATON,2021-07-28,Varon,33
23136,12:00:00,12,GRAL PAZ,"PAZ, GRAL. AV.",-58.507260181665,-34.566509232868,MOTO,2021-07-28,Varon,28
23137,13:00:00,1,CALLE,"CALVO, CARLOS",-58.381754226061,-34.619933860746,MOTO,2021-07-28,Varon,50
23138,14:25:00,7,CALLE,NEUQUEN,-58.464832357648,-34.618021395319,MOTO,2021-07-28,Varon,26
23140,14:30:00,9,AVENIDA,"FALCON, RAMON L.,CNEL. AV.",-58.510515380138,-34.640390531912,PEATON,2021-07-28,Varon,43
23141,14:10:00,3,CALLE,"ALSINA, ADOLFO",-58.405569844133,-34.612420560635,MOTO,2021-07-28,Varon,41
23142,15:00:00,4,AVENIDA,"ALCORTA, AMANCIO AV.",-58.386526432177,-34.63717738137,MOTO,2021-07-28,Varon,31
23146,20:00:00,6,CALLE,ROSARIO,-58.429960769499,-34.618483545272,MOTO,2021-07-28,Varon,29
23147,19:34:00,14,CALLE,BONPLAND,-58.431958723509,-34.578649293221,MOTO,2021-07-28,Varon,25
23148,09:40:00,7,AUTOPISTA,AUTOPISTA 25 DE MAYO,-58.453290302151,-34.63647866308,AUTO,2021-07-28,Varon,52
23149,21:45:00,5,AVENIDA,PAVON AV.,-58.41914024533,-34.630538907718,MOTO,2021-07-28,Varon,31
23152,09:20:00,12,AVENIDA,CONGRESO AV.,-58.480711931006,-34.564581992636,TRANSPORTE PUBLICO,2021-07-29,Mujer,57
23154,10:55:00,5,AVENIDA,CASEROS AV.,-58.415845903677,-34.638894864295,TRANSPORTE PUBLICO,2021-07-29,Mujer,51
23155,13:20:00,3,CALLE,SAAVEDRA,-58.402145764192,-34.619785957673,MOTO,2021-07-29,Varon,33
23156,13:00:00,8,AVENIDA,CASTAÃ‘ARES AV.,-58.483530236094,-34.675984474106,CAMIONETA,2021-07-29,Varon,50
