,ID,FECHA,HORA,LUGAR_DEL_HECHO,TIPO_DE_CALLE,Calle,Ubicacion del accidente,Dirección Normalizada,COMUNA,pos x,pos y,PARTICIPANTES,ACUSADO,ROL,VICTIMA,SEXO,EDAD
193,20170062,2017-05-15,16:00:00,AV. JUAN B JUSTO Y SAN BLAS,AVENIDA,"JUSTO, JUAN B. AV.",INTERSECCION,"JUSTO, JUAN B. AV. y SAN BLAS",10,-58.51262106,-34.63395999,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,35
194,20170063,2017-05-17,10:13:00,CHILE Y AV. 9 DE JULIO,AVENIDA,CHILE,INTERSECCION,CHILE y 9 DE JULIO AV.,1,-58.38118367,-34.61646839,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,FEMENINO,79
195,20170064,2017-05-20,05:00:00,MAIPU Y PERON,CALLE,MAIPU,INTERSECCION,"MAIPU y PERON, JUAN DOMINGO, TTE. GENERAL",1,-58.37653284,-34.60582475,CARGAS-AUTO,AUTO,PASAJERO_ACOMPAÑANTE,CARGAS,MASCULINO,61
196,20170065,2017-05-22,16:00:00,AV. SUAREZ Y HERRERA,AVENIDA,SUAREZ AV.,INTERSECCION,SUAREZ AV. y HERRERA,4,-58.37709334,-34.64035082,BICICLETA-CARGAS,CARGAS,CICLISTA,BICICLETA,MASCULINO,21
197,20170066,2017-05-22,18:10:00,AV. SAN MARTIN Y FRAGATA SARMIENTO,AVENIDA,SAN MARTIN AV.,INTERSECCION,SAN MARTIN AV. y FRAGATA PRES. SARMIENTO,15,-58.46002142,-34.60409469,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,10
198,20170067,2017-05-23,02:45:00,AV. DIRECTORIO Y AV. JOSE MARIA MORENO,AVENIDA,DIRECTORIO AV.,INTERSECCION,"DIRECTORIO AV. y MORENO, JOSE MARIA AV.",6,-58.43381970,-34.62801894,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,21
199,20170068,2017-05-27,19:50:00,AV. TTE. FRANCISCO RABANAL 2950,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.",MITAD DE CUADRA,"RABANAL, FRANCISCO, INTENDENTE AV. 2950",8,-58.43580656,-34.66437532,MOTO-OBJETO FIJO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,32
200,20170069,2017-05-24,14:15:00,AV. GRAL. PAZ Y ULRICO SCHMIDL,GRAL PAZ,"PAZ, GRAL. AV.",INTERSECCION,"PAZ, GRAL. AV. y SCHMIDL, ULRICO",9,-58.52173071,-34.65997463,MOTO-SD,SD,CONDUCTOR,MOTO,MASCULINO,39
201,20170070,2017-05-30,13:20:00,NUEVA YORK  3696,CALLE,NUEVA YORK,MITAD DE CUADRA,NUEVA YORK 3696,11,-58.50791763,-34.59804273,PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,80
202,20170072,2017-06-03,23:20:00,AV. DE LOS CONSTITUYENTES Y VALLEJOS,AVENIDA,DE LOS CONSTITUYENTES AV.,INTERSECCION,DE LOS CONSTITUYENTES AV. y VALLEJOS,12,-58.49175088,-34.58226957,AUTO-AUTO,AUTO,CONDUCTOR,AUTO,MASCULINO,25
203,20170073,2017-06-04,09:00:00,AV. CORRIENTES Y ECUADOR,AVENIDA,CORRIENTES AV.,INTERSECCION,CORRIENTES AV. y ECUADOR,3,-58.40781467,-34.60425669,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,19
204,20170074,2017-06-04,12:50:00,CASCO 133,CALLE,CASCO,MITAD DE CUADRA,CASCO 133,9,-58.52567073,-34.63787791,SD-SD,SD,SD,SD,MASCULINO,70
205,20170075,2017-06-12,22:38:00,AV. DE MAYO Y AV. 9 DE JULIO,AVENIDA,DE MAYO AV.,INTERSECCION,DE MAYO AV. y 9 DE JULIO AV.,1,-58.38154200,-34.60906385,PEATON-MOTO,MOTO,PEATON,PEATON,MASCULINO,55
206,20170076,2017-06-13,14:50:00,AV. RAMON CASTILLO Y CALLE 12,AVENIDA,"CASTILLO, RAMON S., PRES. AV.",INTERSECCION,"CASTILLO, RAMON S., PRES. AV. y CALLE 12 (NO OFICIAL)",2,-58.38526125,-34.57805810,PEATON-CARGAS,CARGAS,PEATON,PEATON,FEMENINO,30
207,20170077,2017-06-17,23:45:00,FRAY JUSTO SANTAMARIA DE ORO 1930,CALLE,FRAY JUSTO SANTAMARIA DE ORO,MITAD DE CUADRA,FRAY JUSTO SANTAMARIA DE ORO 1930,14,-58.42934104,-34.58451712,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,FEMENINO,60
208,20170079,2017-06-19,16:26:00,MEXICO Y DEAN FUNES,CALLE,MEXICO,INTERSECCION,MEXICO y DEAN FUNES,3,-58.40657493,-34.61781124,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,33
209,20170080,2017-06-22,10:15:00,AV. JUAN B ALBERDI Y AV. ESCALADA,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",INTERSECCION,"ALBERDI, JUAN BAUTISTA AV. y ESCALADA AV.",9,-58.49525314,-34.64487785,PEATON-CARGAS,CARGAS,PEATON,PEATON,FEMENINO,95
210,20170082,2017-06-25,22:40:00,AV. ENTRE RIOS Y AV. BRASIL,AVENIDA,ENTRE RIOS AV.,INTERSECCION,ENTRE RIOS AV. y BRASIL,4,-58.39092851,-34.62932696,PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,36
211,20170083,2017-07-04,00:25:00,AV. JUAN B ALBERDI Y GUARDIA NACIONAL,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",INTERSECCION,"ALBERDI, JUAN BAUTISTA AV. y GUARDIA NACIONAL",9,-58.49603546,-34.64564271,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,37
212,20170084,2017-07-05,12:49:00,AV. DEL LIBERTADOR Y RODRIGUEZ PEÑA,AVENIDA,DEL LIBERTADOR AV.,INTERSECCION,DEL LIBERTADOR AV. y RODRIGUEZ PEÃ‘A,2,-58.38502878,-34.58703485,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,FEMENINO,73
213,20170085,2017-07-07,14:15:00,TACUARI Y AV. MARTIN GARCIA,AVENIDA,TACUARI,INTERSECCION,"TACUARI y GARCIA, MARTIN AV.",4,-58.37261143,-34.63150425,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,84
214,20170086,2017-07-09,07:30:00,AV. RIVADAVIA Y MURGUIONDO,AVENIDA,RIVADAVIA AV.,INTERSECCION,RIVADAVIA AV. y MURGUIONDO,9,-58.51876802,-34.63905965,PEATON-MOTO,MOTO,PEATON,PEATON,FEMENINO,30
215,20170087,2017-07-10,10:45:00,24 DE NOVIEMBRE 390,CALLE,24 DE NOVIEMBRE,MITAD DE CUADRA,24 DE NOVIEMBRE 390,3,-58.41095567,-34.61516101,PEATON-AUTO,AUTO,PEATON,PEATON,FEMENINO,73
216,20170088,2017-07-10,22:30:00,AV. PASEO COLON Y BRASIL,AVENIDA,PASEO COLON AV.,INTERSECCION,PASEO COLON AV. y BRASIL AV.,1,-58.36797542,-34.62519403,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,43
217,20170089,2017-07-13,12:05:00,MARTINIANO LEGUIZAMON 901,CALLE,"LEGUIZAMON, MARTINIANO",MITAD DE CUADRA,"LEGUIZAMON, MARTINIANO 901",9,-58.51514709,-34.64787051,SD-AUTO,AUTO,SD,SD,MASCULINO,23
218,20170090,2017-07-15,05:15:00,AV. CHIVILCOY Y COLECTORA AV. GRAL. PAZ ,GRAL PAZ,CHIVILCOY AV.,INTERSECCION,"CHIVILCOY AV. y PAZ, GRAL. AV.",11,-58.51925642,-34.59171721,PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,22
219,20170091,2017-07-15,13:00:00,SUPERI Y AV. GRAL. PAZ,GRAL PAZ,SUPERI,INTERSECCION,"SUPERI y PAZ, GRAL. AV.",12,-58.48671535,-34.54321216,MOTO-SD,SD,CONDUCTOR,MOTO,MASCULINO,58
220,20170092,2017-07-24,22:16:01,AU 25 DE MAYO Y AU FRONDIZI (9 DE JULIO SUR),AUTOPISTA,AUTOPISTA 25 DE MAYO,INTERSECCION,AUTOPISTA 25 DE MAYO y AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1,-58.38268809,-34.62282019,PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,66
221,20170093,2017-07-25,16:48:40,"AV. LEOPOLDO LUGONES KM 7,5, ALTURA PUENTE SCALABRINI ORTIZ, SENTIDO A CENTRO PORTEÑO",AUTOPISTA,"LUGONES, LEOPOLDO AV.",INTERSECCION,"LUGONES, LEOPOLDO AV. y PUENTE DISTRIBUIDOR SCALABRINI ORTIZ",13,-58.43633522,-34.54966288,PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,SD
222,20170094,2017-07-27,08:50:00,VICTOR HUGO 2639,CALLE,"HUGO, VICTOR",MITAD DE CUADRA,"HUGO, VICTOR 2639",10,-58.52640838,-34.61765855,BICICLETA-CARGAS,CARGAS,CICLISTA,BICICLETA,FEMENINO,56
223,20170095,2017-08-06,08:00:00,AV. CORDOBA Y JERONIMO SALGUERO,AVENIDA,CORDOBA AV.,INTERSECCION,"CORDOBA AV. y SALGUERO, JERONIMO",14,-58.41894306,-34.59778875,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,36
224,20170096,2017-08-07,19:50:00,AV. CABILDO Y NUÑEZ,AVENIDA,CABILDO AV.,INTERSECCION,CABILDO AV. y NUÃ‘EZ,13,-58.46756026,-34.54972741,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,87
225,20170098,2017-08-08,12:10:00,JOSE BONIFACIO 2114,CALLE,"BONIFACIO, JOSE",MITAD DE CUADRA,"BONIFACIO, JOSE 2114",7,-58.45715752,-34.63132912,PEATON-AUTO,AUTO,PEATON,PEATON,FEMENINO,61
226,20170099,2017-08-17,19:45:00,AV. PTE FIGUEROA ALCORTA 5400,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",MITAD DE CUADRA,"FIGUEROA ALCORTA, PRES. AV. 5400",14,-58.42406784,-34.56213916,BICICLETA-AUTO,AUTO,CICLISTA,BICICLETA,MASCULINO,28
227,20170100,2017-08-21,07:45:00,VENEZUELA 2135,CALLE,REPUBLICA BOLIVARIANA DE VENEZUELA,MITAD DE CUADRA,REPUBLICA BOLIVARIANA DE VENEZUELA 2135,3,-58.39674470,-34.61512051,MOTO-OBJETO FIJO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,16
228,20170101,2017-08-23,10:00:00,AV. FCO. LACROZE Y ZAPATA,AVENIDA,"LACROZE, FEDERICO AV.",INTERSECCION,"LACROZE, FEDERICO AV. y ZAPATA",13,-58.44537508,-34.57084818,MULTIPLE,MULTIPLE,PEATON,PEATON,FEMENINO,61
229,20170102,2017-08-24,01:10:00,IRIARTE Y ZAVALETA,AVENIDA,"IRIARTE, GRAL. AV.",INTERSECCION,"IRIARTE, GRAL. AV. y ZAVALETA",4,-58.40056767,-34.65107080,PEATON-CARGAS,CARGAS,PEATON,PEATON,MASCULINO,46
230,20170104,2017-08-25,09:00:00,AV. 9 DE JULIO Y ESTADOS UNIDOS,AVENIDA,9 DE JULIO AV.,INTERSECCION,9 DE JULIO AV. y ESTADOS UNIDOS,1,-58.38109568,-34.61853244,PEATON-CARGAS,CARGAS,PEATON,PEATON,FEMENINO,18
231,20170106,2017-08-31,19:50:00,FRAY JUSTO SANTAMARIA DE ORO Y GUEMES,CALLE,FRAY JUSTO SANTAMARIA DE ORO,INTERSECCION,FRAY JUSTO SANTAMARIA DE ORO y GUEMES,14,-58.42533612,-34.58035258,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,FEMENINO,85
232,20170107,2017-09-01,11:30:00,AV. DEL LIBERTADOR Y JARAMILLO,AVENIDA,DEL LIBERTADOR AV.,INTERSECCION,DEL LIBERTADOR AV. y JARAMILLO,13,-58.46062311,-34.54395182,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,41
233,20170108,2017-09-02,04:53:08,AV. GRAL. PAZ Y MACHAIN,GRAL PAZ,"PAZ, GRAL. AV.",INTERSECCION,"PAZ, GRAL. AV. y MACHAIN",12,-58.49491054,-34.54795581,AUTO-OBJETO FIJO,AUTO,PASAJERO_ACOMPAÑANTE,AUTO,MASCULINO,17
234,20170108,2017-09-02,04:53:08,AV. GRAL. PAZ Y MACHAIN,GRAL PAZ,"PAZ, GRAL. AV.",INTERSECCION,"PAZ, GRAL. AV. y MACHAIN",12,-58.49491054,-34.54795581,AUTO-OBJETO FIJO,AUTO,PASAJERO_ACOMPAÑANTE,AUTO,MASCULINO,10
235,20170109,2017-09-04,21:00:00,AV. DIRECTORIO Y PORTELA,AVENIDA,DIRECTORIO AV.,INTERSECCION,DIRECTORIO AV. y PORTELA,7,-58.47130269,-34.63665402,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,21
236,20170110,2017-09-06,14:15:00,LAVALLE Y AV. LEANDRO N ALEM,AVENIDA,LAVALLE,INTERSECCION,"LAVALLE y ALEM, LEANDRO N. AV.",1,-58.37048800,-34.60189492,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,56
237,20170111,2017-09-07,18:23:37,USPALLATA Y PIROVANO,CALLE,USPALLATA,INTERSECCION,USPALLATA y PIROVANO,4,-58.42023854,-34.64234110,PEATON-CARGAS,CARGAS,PEATON,PEATON,FEMENINO,79
238,20170112,2017-09-10,09:32:17,AU 25 DE MAYO Y AV. VARELA,AUTOPISTA,AUTOPISTA 25 DE MAYO,AUTOPISTA,AUTOPISTA 25 DE MAYO y VARELA AV.,7,-58.45807401,-34.63997430,AUTO-OBJETO FIJO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,AUTO,MASCULINO,1
239,20170112,2017-09-10,09:32:17,AU 25 DE MAYO Y AV. VARELA,AUTOPISTA,AUTOPISTA 25 DE MAYO,AUTOPISTA,AUTOPISTA 25 DE MAYO y VARELA AV.,7,-58.45807401,-34.63997430,AUTO-OBJETO FIJO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,AUTO,MASCULINO,SD
240,20170113,2017-09-11,06:30:00,AV. SANTA FE Y MAIPU,AVENIDA,SANTA FE AV.,INTERSECCION,SANTA FE AV. y MAIPU,1,-58.37697717,-34.59573848,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,FEMENINO,76
241,20170114,2017-09-15,02:30:00,AV. ALVEAR Y AV. DEL LIBERTADOR,AVENIDA,ALVEAR AV.,INTERSECCION,ALVEAR AV. y DEL LIBERTADOR AV.,2,-58.39100580,-34.58498660,AUTO-OBJETO FIJO,OBJETO FIJO,CONDUCTOR,AUTO,MASCULINO,26
242,20170115,2017-09-19,18:52:33,AV. PAVON Y TREINTA Y TRES ORIENTALES,AVENIDA,PAVON AV.,INTERSECCION,PAVON AV. y TREINTA Y TRES ORIENTALES,5,-58.42182126,-34.63089661,MOTO-BICICLETA,BICICLETA,CONDUCTOR,MOTO,MASCULINO,34
243,20170116,2017-09-20,22:24:00,COLECTORA AV. GRAL. PAZ 5750,GRAL PAZ,"PAZ, GRAL. AV.",MITAD DE CUADRA,"PAZ, GRAL. AV. 5750",12,-58.51389422,-34.58075791,MOTO-OBJETO FIJO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,22
244,20170118,2017-09-22,07:02:09,VIEYTES Y CRUZ,AVENIDA,VIEYTES,INTERSECCION,"VIEYTES y CRUZ, OSVALDO AV.",4,-58.37585415,-34.65232158,MOTO-AUTO,AUTO,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,26
245,20170120,2017-10-02,15:55:33,AU DELLEPIANE Y AV. ESCALADA,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,INTERSECCION,AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y ESCALADA AV.,9,-58.47297505,-34.66245085,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,20
246,20170123,2017-10-10,01:05:38,ALBARIÑO Y AV. ARGENTINA,AVENIDA,ALBARI?O,INTERSECCION,ALBARIÃ‘O y ARGENTINA AV.,8,-58.46855503,-34.67216349,PEATON-AUTO,AUTO,PEATON,PEATON,FEMENINO,36
247,20170124,2017-10-12,14:40:28,JUAN RAMIREZ DE VELAZCO 1211,CALLE,"RAMIREZ DE VELASCO, JUAN",MITAD DE CUADRA,"RAMIREZ DE VELASCO, JUAN 1211",15,-58.44254033,-34.59185043,MOTO-PASAJEROS,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,51
248,20170125,2017-10-13,06:12:20,AV. FERNANDEZ DE LA CRUZ Y LARRAYA,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",INTERSECCION,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. y LARRAYA",8,-58.46622247,-34.67926929,MOTO-OBJETO FIJO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,29
249,20170126,2017-10-14,06:15:00,AV. RIESTRA Y CAÑADA DE GOMEZ,AVENIDA,RIESTRA AV.,INTERSECCION,RIESTRA AV. y CAÃ‘ADA DE GOMEZ,8,-58.48003734,-34.68148508,AUTO-OBJETO FIJO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,AUTO,MASCULINO,39
250,20170126,2017-10-14,06:15:00,AV. RIESTRA Y CAÑADA DE GOMEZ,AVENIDA,RIESTRA AV.,INTERSECCION,RIESTRA AV. y CAÃ‘ADA DE GOMEZ,8,-58.48003734,-34.68148508,AUTO-OBJETO FIJO,OBJETO FIJO,CONDUCTOR,AUTO,MASCULINO,36
251,20170127,2017-10-16,07:45:00,GALLO Y AV. CORDOBA,AVENIDA,GALLO,INTERSECCION,GALLO y CORDOBA AV.,2,-58.41192137,-34.59800248,MOTO-MOTO,MOTO,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,24
252,20170128,2017-10-17,12:30:00,DR. JUAN F. ARANGUREN 611,CALLE,"ARANGUREN, JUAN F., DR.",MITAD DE CUADRA,"ARANGUREN, JUAN F., DR. 611",6,-58.44034689,-34.61349731,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,FEMENINO,60
253,20170129,2017-10-26,19:15:15,AU PERITO MORENO Y AU 25 DE MAYO,AUTOPISTA,AUTOPISTA PERITO MORENO,INTERSECCION,AUTOPISTA PERITO MORENO y AUTOPISTA 25 DE MAYO,9,-58.47155277,-34.64925746,MOTO-PASAJEROS,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,57
254,20170130,2017-10-27,05:30:00,CHORROARIN Y AV. SAN MARTIN,AVENIDA,CHORROARIN,INTERSECCION,CHORROARIN y SAN MARTIN AV.,15,-58.47883099,-34.59967065,AUTO-CARGAS,CARGAS,CONDUCTOR,AUTO,MASCULINO,23
255,20170132,2017-10-30,14:00:00,COSQUIN Y AV. CNEL. ROCA,AVENIDA,COSQUIN,INTERSECCION,"COSQUIN y ROCA, CNEL. AV.",8,-58.46552171,-34.69374130,MOTO-PASAJEROS,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,23
256,20170134,2017-11-06,18:00:00,AV. CNEL. ROCA 3555,AVENIDA,"ROCA, CNEL. AV.",MITAD DE CUADRA,"ROCA, CNEL. AV. 3555",8,-58.44239720,-34.66777987,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,FEMENINO,47
257,20170135,2017-11-07,12:14:10,AV. WARNES Y PUNTA ARENAS,AVENIDA,WARNES AV.,INTERSECCION,WARNES AV. y PUNTA ARENAS,15,-58.47032551,-34.59626814,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,24
258,20170136,2017-11-16,08:43:00,DEL BARCO CENTENERA Y RABANAL,AVENIDA,BARCO CENTENERA DEL,INTERSECCION,"BARCO CENTENERA DEL y RABANAL, FRANCISCO, INTENDENTE AV.",4,-58.41827843,-34.65522746,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,55
259,20170137,2017-11-17,11:45:00,AV. GRAL. ENRIQUE MOSCONI Y SAN NICOLAS,AVENIDA,MOSCONI GENERAL AV.,INTERSECCION,MOSCONI GENERAL AV. y SAN NICOLAS,11,-58.51280715,-34.59279388,PEATON-CARGAS,CARGAS,PEATON,PEATON,FEMENINO,60
260,20170138,2017-11-19,10:30:00,AV. LAFUENTE Y AV. EVA PERON,AVENIDA,LAFUENTE AV.,INTERSECCION,"LAFUENTE AV. y PERON, EVA AV.",7,-58.46258582,-34.64385704,MOTO-OBJETO FIJO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,25
261,20170139,2017-11-19,22:30:00,AV. CNEL. ROCA Y AV. ESCALADA,AVENIDA,"ROCA, CNEL. AV.",INTERSECCION,"ROCA, CNEL. AV. y ESCALADA AV.",8,-58.45064148,-34.68003614,AUTO-OBJETO FIJO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,AUTO,FEMENINO,15
262,20170141,2017-11-23,19:45:00,AV. LA PLATA Y AV. PEDRO GOYENA,AVENIDA,LA PLATA AV.,INTERSECCION,"LA PLATA AV. y GOYENA, PEDRO AV.",6,-58.42717783,-34.62513374,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,FEMENINO,22
263,20170143,2017-11-25,21:45:00,TRELLES Y GRAL. CESAR DIAZ,CALLE,"TRELLES, MANUEL R.",INTERSECCION,"TRELLES, MANUEL R. y DIAZ, CESAR, GRAL.",11,-58.46442001,-34.60724519,AUTO-PASAJEROS,PASAJEROS,CONDUCTOR,AUTO,MASCULINO,50
264,20170144,2017-11-26,06:45:00,AV. CNEL. ROCA Y COLECTORA AV. GRAL. PAZ,GRAL PAZ,"ROCA, CNEL. AV.",INTERSECCION,"ROCA, CNEL. AV. y PAZ, GRAL. AV.",8,-58.47064556,-34.69843756,AUTO-OBJETO FIJO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,AUTO,FEMENINO,50
265,20170145,2017-11-26,17:05:00,MAZA Y DON BOSCO,CALLE,MAZA,INTERSECCION,MAZA y DON BOSCO,5,-58.41677733,-34.61223119,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,58
266,20170147,2017-11-28,11:15:00,AV. GRAL. PAZ Y AV. EVA PERON,GRAL PAZ,"PAZ, GRAL. AV.",INTERSECCION,"PAZ, GRAL. AV. y PERON, EVA AV.",9,-58.50251790,-34.67450313,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,49
267,20170148,2017-11-29,10:45:00,AV. SAN JUAN Y LA RIOJA,AVENIDA,SAN JUAN AV.,INTERSECCION,SAN JUAN AV. y LA RIOJA,3,-58.40708125,-34.62438894,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,FEMENINO,82
268,20170149,2017-11-30,12:20:00,AV. PASEO COLON Y MEXICO,AVENIDA,PASEO COLON AV.,INTERSECCION,PASEO COLON AV. y MEXICO,1,-58.36947198,-34.61477051,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,13
269,20170150,2017-12-04,01:15:00,AV. RIVADAVIA Y MIRALLA,AVENIDA,RIVADAVIA AV.,INTERSECCION,RIVADAVIA AV. y MIRALLA,9,-58.51140889,-34.63934531,PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,56
270,20170151,2017-12-04,02:15:00,VIEYTES Y LUJAN,CALLE,VIEYTES,INTERSECCION,VIEYTES y LUJAN,4,-58.37460912,-34.65559133,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,SD
271,20170152,2017-12-06,17:30:00,CACHI Y TRAFUL,CALLE,CACHI,INTERSECCION,CACHI y TRAFUL,4,-58.41146277,-34.65073916,BICICLETA-PASAJEROS,PASAJEROS,CICLISTA,BICICLETA,MASCULINO,19
272,20170153,2017-12-11,02:00:00,ROSARIO Y AV. LA PLATA,AVENIDA,ROSARIO,INTERSECCION,ROSARIO y LA PLATA AV.,6,-58.42855267,-34.61829385,MOTO-PASAJEROS,PASAJEROS,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,SD
273,20170153,2017-12-11,02:00:00,ROSARIO Y AV. LA PLATA,AVENIDA,ROSARIO,INTERSECCION,ROSARIO y LA PLATA AV.,6,-58.42855267,-34.61829385,MOTO-PASAJEROS,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,30
274,20170154,2017-12-11,09:15:00,AV. ENTRE RIOS Y AV. CASEROS ,AVENIDA,ENTRE RIOS AV.,INTERSECCION,ENTRE RIOS AV. y CASEROS AV.,4,-58.39035581,-34.63412287,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,76
275,20170155,2017-12-12,21:25:41,AV. RIVADAVIA 6350,AVENIDA,RIVADAVIA AV.,MITAD DE CUADRA,RIVADAVIA AV. 6350,7,-58.45593915,-34.62656868,SD-MOTO,MOTO,SD,SD,MASCULINO,77
276,20170157,2017-12-17,09:02:00,AV. GRAL. PAZ Y HUMAITA,GRAL PAZ,"PAZ, GRAL. AV.",INTERSECCION,"PAZ, GRAL. AV. y HUMAITA",9,-58.52866211,-34.64597065,AUTO-PASAJEROS,PASAJEROS,CONDUCTOR,AUTO,MASCULINO,53
277,20170158,2017-12-18,21:30:00,GUALEGUAYCHU Y COLECTORA AV. GRAL PAZ,GRAL PAZ,GUALEGUAYCHU,INTERSECCION,"GUALEGUAYCHU y PAZ, GRAL. AV.",11,-58.52037476,-34.59407024,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,32
278,20170159,2017-12-20,04:31:27,AV. INDEPENDENCIA Y VIRREY CEVALLOS,AVENIDA,INDEPENDENCIA AV.,INTERSECCION,"INDEPENDENCIA AV. y CEVALLOS, VIRREY",1,-58.38896772,-34.61799615,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,27
279,20170160,2017-12-22,13:15:00,AV. NAZCA 365,AVENIDA,NAZCA AV.,MITAD DE CUADRA,NAZCA AV. 365,7,-58.47074114,-34.62771756,PEATON-MOTO,MOTO,PEATON,PEATON,FEMENINO,30
280,20170161,2017-12-26,15:30:00,AV. EVA PERON 5249,AVENIDA,"PERON, EVA AV.",MITAD DE CUADRA,"PERON, EVA AV. 5249",9,-58.48200819,-34.65969965,PEATON-AUTO,AUTO,PEATON,PEATON,FEMENINO,30
281,20180001,2018-01-01,22:50:00,San Juan Av. Y Rincón,AVENIDA,SAN JUAN AV.,INTERSECCION,SAN JUAN AV. y RINCON,3,-58.39536773,-34.62297346,PEATON-MOTO,MOTO,PEATON,PEATON,MASCULINO,83
282,20180002,2018-01-03,16:40:00,Peru 937,CALLE,PERU,MITAD DE CUADRA,PERU 937,1,-58.37456088,-34.61895467,BICICLETA-PASAJEROS,PASAJEROS,CICLISTA,BICICLETA,FEMENINO,26
283,20180003,2018-01-05,10:12:00,"Pueyrredon, Honorio, Dr. Av. y Galicia",AVENIDA,"PUEYRREDON, HONORIO, DR. AV.",INTERSECCION,"PUEYRREDON, HONORIO, DR. AV. y GALICIA",15,-58.44860217,-34.60395657,MULTIPLE,MULTIPLE,PEATON,PEATON,FEMENINO,58
284,20180004,2018-01-09,09:40:00,Del Libertador Av. y Manzanares,AVENIDA,DEL LIBERTADOR AV.,INTERSECCION,DEL LIBERTADOR AV. y MANZANARES,13,-58.46129513,-34.54332766,MULTIPLE,MULTIPLE,CONDUCTOR,MOTO,MASCULINO,39
